data-object,variants.sku,variants.prices.key,variants.prices.value.currencyCode,variants.prices.value.type,variants.prices.country,variants.prices.value.fractionDigits,variants.prices.value.centAmount,variants.key,taxCategory.key,key,productType.key,description.en-US,priceMode,productType.typeId,name.en-US,slug.en-US,taxCategory.typeId,attributes.Specs_RockerType,attributes.Specs_Shape,attributes.Specs_FlexRating,attributes.Specs_BindingMountPattern,attributes.Specs_Core-Laminates,attributes.Specs_EdgeTech,attributes.Specs_MadeintheUSA,attributes.Specs_Warranty,attributes.Details_RockerType,attributes.Details_Flex,attributes.Details_Core,attributes.Details_Laminates,attributes.Details_Sidewalls,attributes.Details_Base,attributes.Details_Edges,attributes.Details_Topsheet,attributes.Details_Graphics,attributes.Details_AdditionalFeatures,attributes.Details_BindingCompatibility,attributes.SpecsTable_Size,attributes.SpecsTable_EffectiveEdge,attributes.SpecsTable_TipWidth,attributes.SpecsTable_WaistWidth,attributes.SpecsTable_TailWidth,attributes.SpecsTable_SidecutRadius,attributes.SpecsTable_StanceSetback,attributes.SpecsTable_StanceRange,attributes.SpecsTable_Width,categories,attributes.Details_Shape,attributes.SpecsTable_RiderWeight,attributes.Specs_Athletes,attributes.Details_Proposition65WarningtoCaliforniaConsumers,attributes.Specs_SnowboardAwards,attributes.Specs_Series
variant,SKU-SNW-2365-0006,PriceSNW-2365-0006,USD,centPrecision,US,2,37096,VariantKeySNW-2365-0006,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Asymmetrical-TrueTwin,Soft,2x4,Bamboo-Carbon-Wood,,,3Years,TwinStandardCamber-Atruetwinshapehybridprofilethathasmorecamberthanrocker-,MellowResponse,Performance-Core-HighstrengthAspeniscombinedwithBambooandlightweightPaulowniawoodtoprovidetheperfectbalanceofstrongandlight-,DoubleImpactPlates-Addedunderneatheachbindingareatoimprovecompressivestrengthandpreventboardbreakswhereitmattersmost-Offeredintwolevels-SingleandDouble-,SlimWalls--A3DcompositestructurepositionedoverSlimewall-materialreducesweight-dampenstheride-andresultsinsuperiorenergytransfer,Sintered-StoneGroundBase-High-endsintered4000Ptexbasematerialthatismoredurable-harderandfasterthanextruded-,CleaveEdge--Nearly50-moresteelmeansimproveddurability-,,,,2x4Inserts,156W,,328,275,328,6-9--5-9-5-9--4-9-6-9--5-8,,,Wide,Intermediate-AdvancedKey;RideKey;adult-anyKey;FreestyleKey;All-MountainKey,AsymmetricalQuadracticSidecut-Blendingofthreeradiitoimproveturninitiation-exitwhileprovidingthebestgrippossible-Thisdesignisuniquelyformulatedforeachmodelbasedonitsshapeandridingstyle-,170-220--,,,,
variant,SKU-SNW-2365-0007,PriceSNW-2365-0007,USD,centPrecision,US,2,37096,VariantKeySNW-2365-0007,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Asymmetrical-TrueTwin,Soft,2x4,Bamboo-Carbon-Wood,,,3Years,TwinStandardCamber-Atruetwinshapehybridprofilethathasmorecamberthanrocker-,MellowResponse,Performance-Core-HighstrengthAspeniscombinedwithBambooandlightweightPaulowniawoodtoprovidetheperfectbalanceofstrongandlight-,DoubleImpactPlates-Addedunderneatheachbindingareatoimprovecompressivestrengthandpreventboardbreakswhereitmattersmost-Offeredintwolevels-SingleandDouble-,SlimWalls--A3DcompositestructurepositionedoverSlimewall-materialreducesweight-dampenstheride-andresultsinsuperiorenergytransfer,Sintered-StoneGroundBase-High-endsintered4000Ptexbasematerialthatismoredurable-harderandfasterthanextruded-,CleaveEdge--Nearly50-moresteelmeansimproveddurability-,,,,2x4Inserts,157,,323,270,323,7--6-6--5-7--6,,,Regular,Intermediate-AdvancedKey;RideKey;adult-anyKey;FreestyleKey;All-MountainKey,AsymmetricalQuadracticSidecut-Blendingofthreeradiitoimproveturninitiation-exitwhileprovidingthebestgrippossible-Thisdesignisuniquelyformulatedforeachmodelbasedonitsshapeandridingstyle-,160-220--,,,,
master,SKU-SNW-2537,PriceSNW-2537,USD,centPrecision,US,2,64995,VariantKeySNW-2537,SnowboardTaxKey,KeySnowboard002,SnowboardProductTypeKey,"Blast off into the shred-o-sphere with the CAPiTA Aeronaut Snowboard, an eye-popping cambered masterpiece thats's made for the all-mountain grind. Created with legend Arthur Longo, it features a progressive sidecut and medium flex for versatility that'll take you from side hits to the slackcountry. A lightweight and durable Hoover Core with Carbon Flax amplifiers add lightweight stability and tons of pop. The CAPiTA Aeronaut Snowboard is a jack of all trades, straight from the mothership.",Embedded,product-type,CAPiTA Aeronaut ,CAPiTA-Aeronaut-Snowboard-2025,tax-category,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,153,1200,292,247,287,8-3--7-3,,21,Regular,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,115-175,ArthurLongo,,,
variant,SKU-SNW-2537-0001,PriceSNW-2537-0001,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0001,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,153,1200,292,247,287,8-3--7-3,,21,Regular,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,115-175,ArthurLongo,,,
variant,SKU-SNW-2537-0002,PriceSNW-2537-0002,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0002,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,155,1215,296,250,291,8-4--7-4,,22,Regular,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,125-185,ArthurLongo,,,
variant,SKU-SNW-2537-0003,PriceSNW-2537-0003,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0003,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,156W,1222,306,260,301,8-5--7-5,,22,Wide,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,135-195,ArthurLongo,,,
variant,SKU-SNW-2537-0004,PriceSNW-2537-0004,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0004,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,157,1230,300,253,295,8-5--7-5,,22,Regular,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,135-195,ArthurLongo,,,
variant,SKU-SNW-2537-0005,PriceSNW-2537-0005,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0005,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,158W,1237,310,263,305,8-6--7-6,,22,Wide,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,145-205,ArthurLongo,,,
variant,SKU-SNW-2537-0006,PriceSNW-2537-0006,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0006,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,159,1245,304,256,299,8-6--7-6,,22,Regular,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,145-205,ArthurLongo,,,
variant,SKU-SNW-2537-0007,PriceSNW-2537-0007,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0007,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,160W,1252,314,266,309,8-7--7-7,,23,Wide,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,160-220,ArthurLongo,,,
variant,SKU-SNW-2537-0008,PriceSNW-2537-0008,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0008,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,161,1260,308,259,303,8-7--7-7,,23,Regular,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,160-220,ArthurLongo,,,
variant,SKU-SNW-2537-0009,PriceSNW-2537-0009,USD,centPrecision,US,2,64995,VariantKeySNW-2537-0009,SnowboardTaxKey,,,,,,,,,Flat-Camber-Flat,Directional,Stiff,2x4,Bamboo-Wood,,,2Years,AlpineV3-TheAlpineV3profilehasadeepertraditionalcamberthatzeroesoutbeforetheendofthesidecut-Thesmallzerocambersectionsprovideamorecontrolledridewhileretainingtheresponseandpowerofathrowbackcamberedboard-,DirectionalFlex,PandaHoverCore-Thisultralightweightcoreismadefrompaulowniaandpoplarwood-andisenhancedwithbambooPowerRods-formaximumpowerandresponse-,Holysheet-Tri-BiFiberglass-TheHOLYSHEET-fiberglassconfigurationfeaturesfiberweaveswithahightensilestrengthandlowmodulusofelasticity-Withahigherrovingcountinthesameweightofglass-youcanhaveastrongerandmoreresponsiveboardwithoutaddingextraweight-ItfeaturesTriaxialfiberglassontopofthecoreandBiaxialfiberglassbeneath-creatingaperfectlyblendedridewhileincreasingstrengthanddurability-,FullABS1000Sidewalls,Hyperdrive-ADVXTDieCutBase,360-HRC48SteelEdges,,Multitech-Level4DeepSpace-PAM16000Silkscreen-TheDeepSpace-DesignTheorytakesadvantageofthethicknessofatransparenttopsheet-Strategicallylayeringinkonmultiplelevelsfromthetopandthebottomimbuesgraphicswithasenseoflifethroughdepth-,,StainlessSteel2x4Inserts,162W,1257,318,269,313,8-8--7-8,,23,Wide,Intermediate-AdvancedKey;CAPiTAKey;adult-maleKey;All-MountainKey,DirectionalShape,170-230,ArthurLongo,,,
master,SKU-SNW-2155,PriceSNW-2155,USD,centPrecision,US,2,32940,VariantKeySNW-2155,SnowboardTaxKey,KeySnowboard003,SnowboardProductTypeKey,"The Season Nexus Snowboard stands out in the arms race of bloated quivers and technical jargon - a simple skeleton key capable of unlocking the innate potential of any day in the mountains. Its straightforward geometry cuts through the noise, creating something that adds up to much more than the sum of its parts. Ample float in powder, smooth, engaged turns on hardpack, and dependable performance in everyday resort chop. It’s the ultimate quiver of one - more than enough to remind you why you fell in love with snowboarding in the first place.",Embedded,product-type,Season Nexus ,Season-Nexus-Snowboard,tax-category,Rocker-Camber-Rocker,DirectionalTwin,Medium,2x4,Wood,,,LimitedLifetime,MildElongatedNose-StandardCamber-KickTail-27cmEntryRocker-5mmCamber-20cmExitRocker,MediumFlex,Paulownia-PoplarWoodCore-Lightweightfullwoodcoredeliversaresponsive-poppyfeel-,BiaxialFiberglass,360WrapABSSidewall-Increasedvibrationdampingforaquieter-morestableride-,SinteredBase,,,,SeasonPass-SeasonEqpt-isanewbrandavailableexclusivelyatevo-FoundedbyAustinSmithandEricPollard-asnowboarderandskiercomingtogethertocreateatimelessofferingwiththegoalofkeepingyouonyourproductseasonin-seasonout-FindoutmoreabouttheserviceSeasonPassincludedwithpurchaseofaSeasonproducthere-https---www-evo-com-discover-seasoneqpt-theseasonpass,2x4InsertPattern,143,1030,278,242,272,7,20,18-23,Regular,Intermediate-AdvancedKey;SeasonKey;adult-anyKey;All-MountainKey;FreerideKey,DirectionalFreerideTwin,,AustinSmith,ThisproductmaycontainchemicalsknowntotheStateofCaliforniatocausecancer-orbirthdefects-orotherreproductiveharm-,,
variant,SKU-SNW-2155-0001,PriceSNW-2155-0001,USD,centPrecision,US,2,32940,VariantKeySNW-2155-0001,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,DirectionalTwin,Medium,2x4,Wood,,,LimitedLifetime,MildElongatedNose-StandardCamber-KickTail-27cmEntryRocker-5mmCamber-20cmExitRocker,MediumFlex,Paulownia-PoplarWoodCore-Lightweightfullwoodcoredeliversaresponsive-poppyfeel-,BiaxialFiberglass,360WrapABSSidewall-Increasedvibrationdampingforaquieter-morestableride-,SinteredBase,,,,SeasonPass-SeasonEqpt-isanewbrandavailableexclusivelyatevo-FoundedbyAustinSmithandEricPollard-asnowboarderandskiercomingtogethertocreateatimelessofferingwiththegoalofkeepingyouonyourproductseasonin-seasonout-FindoutmoreabouttheserviceSeasonPassincludedwithpurchaseofaSeasonproducthere-https---www-evo-com-discover-seasoneqpt-theseasonpass,2x4InsertPattern,143,1030,278,242,272,7,20,18-23,Regular,Intermediate-AdvancedKey;SeasonKey;adult-anyKey;All-MountainKey;FreerideKey,DirectionalFreerideTwin,,AustinSmith,ThisproductmaycontainchemicalsknowntotheStateofCaliforniatocausecancer-orbirthdefects-orotherreproductiveharm-,,
